[0. 0.]
[0. 1.]
[0.549819   0.92986139]
[0.47079185 0.02126821]
[0.03551848 0.40087912]
[0.99680751 0.42133709]
[0.80771819 0.21738747]
[0.81380285 0.30160723]
[0.83250609 0.61207605]
[0.05959814 0.02929272]
[0.98680607 0.56738029]
[0.3668268 0.6866551]
[0.38052963 0.0139502 ]
[0.72896195 0.38669749]
[0.91726901 0.50901779]
[0.94951982 0.07711088]
[0.44759145 0.97149479]
[0.88032996 0.06681308]
[0.87189757 0.65831311]
[0.20341261 0.40280466]
[0.43008766 0.12186308]
[0.29016964 0.8586416 ]
[0.0630893  0.54294502]
[0.10102098 0.55551468]
[0.58986174 0.23654645]
[0.34308148 0.19463278]
[0.00871217 0.87004617]
[0.18813145 0.15729232]
[0.73109244 0.65756927]
[0.60368255 0.0303625 ]
[0.33311085 0.53543179]
[0.42115896 0.77070336]
[0.62665902 0.20002792]
[0.82079222 0.09627325]
[0.71909403 0.18572774]
[0.52476714 0.10120854]
[0.38346908 0.90489236]
[0.965598   0.58303402]
[0.08509787 0.97063399]
[0.48280107 0.11698173]
[0.88329003 0.83669355]
[0.34841357 0.44897697]
[0.60099678 0.71746269]
[0.07372878 0.09224375]
[0.69174912 0.6024936 ]
[0.19223997 0.84693077]
[0.19604037 0.76227455]
[0.33235254 0.5262461 ]
[0.73214477 0.45855066]
[0.12039572 0.07137389]
[0.51669312 0.76386359]
[0.28845463 0.61903657]
[0.25507633 0.69038668]
[0.18851795 0.83129915]
[0.44473133 0.00909771]
[0.90288712 0.49828625]
[0.85508061 0.34546445]
[0.23673802 0.67742875]
[0.63884858 0.90229418]
[0.35522394 0.59538715]
[0.29180319 0.46202336]
[0.39575737 0.43060855]
[0.56967096 0.47418323]
[0.75167097 0.31497737]
[0.73814835 0.70406366]
[0.46150123 0.99358212]
[0.227512   0.91360138]
[0.33221586 0.59040944]
[0.5760149  0.33496757]
[0.99266416 0.05463315]
[0.471258   0.99043207]
[0.46409604 0.94728246]
[0.16545245 0.78033218]
[0.36146397 0.76970744]
[0.10263008 0.94309751]
[0.57784346 0.05089893]
[0.71187202 0.02791111]
[0.2110891  0.56926389]
[0.58318466 0.2489506 ]
[0.94258891 0.10424006]
[0.10183945 0.32230371]
[0.30818422 0.56744057]
[0.4758147  0.09933983]
[0.15962909 0.79899091]
[0.8223294  0.78682278]
[0.1942475  0.09980164]
[0.81186682 0.82549372]
[0.50216793 0.90477589]
[0.68564596 0.98593865]
[0.6527458  0.63680995]
[0.4820473  0.43333181]
[0.24290598 0.46111252]
[0.10083955 0.82033533]
[0.17019434 0.94115459]
[0.0281501  0.51033591]
[0.48790046 0.92614618]
[0.53232402 0.66304132]
[0.3438639  0.03078599]
[0.07868735 0.26138772]
[0.04326146 0.80091469]
[0.54028842 0.66652946]
[0.80408036 0.70320437]
[0.2967301 0.3598419]
[0.24417052 0.23673944]
[0.94068669 0.1576452 ]
[0.28587668 0.03376065]
[0.03449467 0.18516882]
[0.57458474 0.38990823]
[0.38997592 0.85778317]
[0.13250757 0.39473228]
[0.35246252 0.11247859]
[0.00887389 0.01266859]
[0.21145865 0.70669134]
[0.15605271 0.73196478]
[0.45724938 0.94334706]
[0.83195221 0.03702856]
[0.03123558 0.95592241]
[0.73456862 0.71324955]
[0.42549396 0.988117  ]
[0.46328159 0.16732262]
[0.02569498 0.73758975]
[0.26741295 0.07885281]
[0.67117177 0.49604835]
[0.20030925 0.66201545]
[0.38967065 0.33246356]
[0.0098871  0.72270035]
[0.52245243 0.92324471]
[0.00795303 0.1825028 ]
[0.39578901 0.44918599]
[0.99121263 0.54369091]
[0.29681644 0.08884759]
[0.13683573 0.38335657]
[0.2704849  0.33561137]
[0.64852632 0.7511103 ]
[0.03681176 0.46869956]
[0.97814113 0.01270142]
[0.07781892 0.59558913]
[0.96212087 0.67484359]
[0.38403085 0.36175726]
[0.02429398 0.25975569]
[0.58217809 0.13061834]
[0.15460599 0.99108734]
[0.5835432 0.8046587]
[0.42016928 0.603375  ]
[0.71525671 0.87161702]
[0.29732465 0.32576767]
[0.38068886 0.36219217]
[0.08499738 0.75728598]
[0.40216828 0.31621511]
[0.31226322 0.4255224 ]
[0.51003339 0.88767334]
[0.08880821 0.33470087]
[0.46117849 0.31942685]
[0.04824491 0.42493509]
[0.46081521 0.0650699 ]
[0.7637414  0.06699661]
