[0. 0. 0.]
[0. 0. 1.]
[0.33239765 0.62019934 0.68426013]
[0.39137984 0.79387004 0.33327001]
[0.1145767  0.57683903 0.57227964]
[0.41885278 0.2089313  0.24476417]
[0.53289115 0.6170116  0.37902487]
[0.11921135 0.28532272 0.96510855]
[0.6321335  0.0063293  0.62688363]
[0.47497158 0.32423497 0.74268816]
[0.69787243 0.54421636 0.29251717]
[0.99794491 0.95979192 0.99436777]
[0.43653431 0.5959648  0.86434889]
[0.07825066 0.23878268 0.97033231]
[0.19290516 0.10620824 0.23019229]
[0.43814666 0.15464569 0.78706902]
[0.25124942 0.69058329 0.06888351]
[0.66270056 0.56489465 0.07511428]
[0.40529017 0.90192172 0.65995874]
[0.90108386 0.7590409  0.53075758]
[0.63618986 0.0550041  0.70259199]
[0.40992532 0.87293898 0.18111985]
[0.08920176 0.94002717 0.86280357]
[0.51356289 0.86066823 0.34941285]
[0.27198575 0.40800737 0.55803112]
[0.35496382 0.49592899 0.34061942]
[0.54737009 0.94134431 0.98528067]
[0.17291988 0.07648156 0.70149593]
[0.37409607 0.36454801 0.35766547]
[0.22345625 0.51861338 0.30736443]
[0.10109106 0.45723013 0.7077582 ]
[0.94815342 0.95643175 0.37333442]
[0.14049074 0.65719579 0.21589173]
[0.46325384 0.82516445 0.0668406 ]
[0.81006636 0.53113576 0.60076047]
[0.11279378 0.8904977  0.61950783]
[0.79265134 0.85498738 0.91852006]
[0.81087242 0.48567751 0.55471382]
[0.67610646 0.70687885 0.71175629]
[0.55837977 0.29188526 0.04385477]
[0.88708445 0.80364063 0.06861565]
[0.70126821 0.58469952 0.69656871]
[0.31319517 0.04660303 0.5085716 ]
[0.03359442 0.82285143 0.20726193]
[0.05780929 0.3466786  0.49223688]
[0.36724878 0.52203647 0.81684518]
[0.48497904 0.84276526 0.06613018]
[0.92387201 0.15802677 0.60355018]
[0.34133999 0.30773387 0.92146538]
[0.16548535 0.27235876 0.57609601]
[0.97100925 0.8739619  0.60214183]
[0.3282189  0.69275815 0.68690503]
[0.28702325 0.18827798 0.40661517]
[0.34415044 0.7010117  0.47757366]
[0.26546693 0.42597959 0.02926538]
[0.63123691 0.85559125 0.26364717]
[0.43484766 0.7578131  0.93000625]
[0.09221137 0.12643095 0.1750825 ]
[0.69616202 0.97429632 0.21760365]
[0.70774647 0.91824835 0.64750551]
[0.89005886 0.52129096 0.95773017]
[0.38426627 0.92554714 0.40461957]
[0.21387697 0.21839714 0.25666749]
[0.03881783 0.41990647 0.65278645]
[0.77640042 0.04635626 0.62243209]
[0.8931529  0.84730832 0.06470598]
[0.90047742 0.52883239 0.49681223]
[0.51599321 0.07922685 0.9705143 ]
[0.07309624 0.39339412 0.90525878]
[0.68527247 0.78376015 0.50488517]
[0.81345451 0.75043918 0.21381483]
[0.53864523 0.91007057 0.20648065]
[0.76050334 0.96767223 0.63695577]
[0.19566312 0.46759681 0.74318631]
[0.94863736 0.04293131 0.91670715]
[0.966293   0.78705315 0.75473164]
[0.85168624 0.39792572 0.93860621]
[0.28692556 0.52759829 0.56735623]
[0.38307408 0.24221769 0.34971456]
[0.62588461 0.75184967 0.60149939]
[0.96585634 0.81958966 0.5651355 ]
[0.33822702 0.44597964 0.20180436]
[0.38145358 0.52181094 0.56286139]
[0.87600854 0.54519379 0.77136109]
[0.18705485 0.23875652 0.69946149]
[0.72656832 0.99550368 0.09469697]
[0.1697625  0.56081658 0.41311607]
[0.17685342 0.43378616 0.84073048]
[0.47486431 0.81138396 0.07933855]
[0.13548121 0.37844353 0.83019466]
[0.04694244 0.69968582 0.43303579]
[0.78740654 0.40192491 0.02841813]
[0.04205716 0.32085892 0.57298547]
[0.57201004 0.67424819 0.39545761]
[0.92571059 0.94093808 0.7735471 ]
[0.77316637 0.6876007  0.23680659]
[0.60861689 0.75552297 0.96992159]
[0.78944095 0.87125896 0.53810443]
[0.3350015  0.69250328 0.2787959 ]
[0.49109646 0.79143762 0.83083707]
[0.16137386 0.2473282  0.9047109 ]
[0.17818741 0.02805419 0.04578875]
[0.46152667 0.36777526 0.82441856]
[0.1805108  0.89490139 0.74164901]
[0.00715426 0.45531429 0.48095788]
[0.49048766 0.87536166 0.211516  ]
[0.80021151 0.23247245 0.08243469]
[0.25183337 0.31285992 0.54129695]
[0.32336996 0.69698195 0.93544364]
[0.76256838 0.93671612 0.20863391]
[0.45613931 0.74250834 0.85352446]
[0.22477627 0.4864403  0.90574204]
[0.56833578 0.7690062  0.16108367]
[0.78742748 0.5585813  0.40782476]
[0.67659481 0.51026033 0.72605202]
[0.55354244 0.21827405 0.35165264]
[0.71614302 0.13532681 0.37424265]
[0.96678661 0.47148969 0.62372243]
[0.80823094 0.07560548 0.12749311]
[0.03496404 0.89143015 0.43809585]
[0.50356529 0.97265017 0.95290673]
[0.12373821 0.72973659 0.5103309 ]
[0.20719916 0.31592349 0.46789367]
[0.95187289 0.98154102 0.22395135]
[0.01577282 0.48999614 0.18825719]
[0.10030591 0.77965993 0.68508888]
[0.59064382 0.53701923 0.34908813]
[0.57023262 0.35432959 0.7306778 ]
[0.66790386 0.35259814 0.06294147]
[0.08628433 0.4779807  0.22664232]
[0.82338221 0.81952595 0.38346895]
[0.50101705 0.68039268 0.36076805]
[0.88576945 0.83663222 0.6800377 ]
[0.66177347 0.45035161 0.12722964]
[0.2214212  0.60647641 0.60814136]
[0.93919038 0.54176815 0.20826071]
[0.95326093 0.56181597 0.97718818]
[0.07745128 0.4772322  0.59133506]
[0.95385417 0.24069026 0.74865646]
[0.56137544 0.27062008 0.78153715]
[0.50892944 0.4545864  0.78808222]
[0.21377609 0.88383999 0.77017878]
[0.72857198 0.89962834 0.70676139]
[0.26228546 0.70846785 0.08409842]
[0.84469311 0.52348097 0.02492922]
[0.6749592  0.08200602 0.77908679]
[0.86436844 0.76057381 0.29392623]
[0.82548445 0.28051207 0.47068022]
[0.77374986 0.49597794 0.42543073]
[0.99689436 0.70375915 0.65198525]
[0.43146844 0.19255825 0.14283861]
[0.74269543 0.65705102 0.90240766]
[0.35209032 0.37703033 0.72353977]
[0.64708273 0.4253596  0.23725615]
[0.80885414 0.24164135 0.51966507]
[0.55477577 0.40343169 0.97120174]
[0.05397153 0.35363613 0.90513097]
[0.85079521 0.99069286 0.51210603]
[0.83177949 0.84268664 0.17053967]
[0.29826789 0.05175843 0.61369004]
[0.74416084 0.18353809 0.01785835]
[0.30237856 0.13414483 0.8935388 ]
[0.82089436 0.57476124 0.84425279]
[0.11033795 0.23927024 0.66748296]
[0.3956263  0.05655725 0.2382744 ]
[0.25290607 0.04515328 0.04023206]
[0.73275469 0.28327593 0.32426746]
[0.34843297 0.31087809 0.79075594]
[0.87326491 0.05272852 0.06129215]
[0.4626049  0.86203235 0.46029281]
[0.91447386 0.46038765 0.82188774]
[0.90191342 0.53725541 0.81688685]
[0.78692197 0.55181662 0.04623427]
[0.86764297 0.32955899 0.20864752]
[0.14335573 0.71543276 0.42385029]
[0.76199554 0.85738288 0.88853575]
[0.40679918 0.61358094 0.56136906]
[0.91203079 0.90625647 0.1814066 ]
[0.11070426 0.43880134 0.25365363]
[0.917573   0.64522544 0.26911122]
[0.7111259  0.63486558 0.47368446]
[0.84472909 0.3833774  0.45143697]
[0.39237205 0.70425069 0.30458439]
[0.00174559 0.21031335 0.37217578]
[0.49931828 0.85664369 0.60934231]
[0.53898148 0.71472178 0.18837856]
[0.53983552 0.4428171  0.69829452]
[0.55278825 0.4531715  0.1505112 ]
[0.34845783 0.24091485 0.71099039]
[0.46443376 0.40001469 0.45233846]
[0.45313722 0.05187828 0.6648561 ]
[0.24320512 0.57690973 0.26440484]
[0.86043204 0.15865427 0.46849663]
[0.66014528 0.11073014 0.89660034]
[0.16560503 0.88350299 0.01228157]
[0.41419191 0.85583313 0.2035395 ]
[0.30454973 0.8861596  0.01653608]
[0.85882525 0.6602907  0.26565084]
[0.73421427 0.91417578 0.50289701]
[0.92763666 0.80784983 0.49283813]
[0.89048417 0.72689098 0.96472557]
[0.12301577 0.74325075 0.45194413]
[0.26148479 0.77280898 0.65474405]
[0.9522677  0.11952445 0.62642793]
[0.24190257 0.92494544 0.23069503]
[0.37144167 0.22483175 0.88814956]
[0.40405608 0.90362014 0.98283836]
[0.47900911 0.63754904 0.36738457]
[0.54213892 0.99815673 0.11071404]
[0.87759185 0.23423905 0.45533885]
[0.49035613 0.85787974 0.25416555]
[0.11258987 0.55147157 0.51286702]
[0.46491119 0.88654643 0.72066885]
[0.85189285 0.83141897 0.83706969]
[0.72397742 0.17770651 0.86704554]
[0.80662323 0.8633094  0.87524424]
[0.15888163 0.92002294 0.23954603]
[0.89327636 0.39541105 0.53548157]
[0.63442965 0.93494035 0.7272281 ]
[0.75160615 0.10794588 0.84176488]
[0.42857629 0.90439259 0.84679273]
[0.16055239 0.42267856 0.71632786]
[0.02906564 0.90601937 0.77171163]
[0.80521352 0.03934792 0.33344858]
[0.87733914 0.49521024 0.20988039]
[0.71015472 0.76027108 0.017059  ]
[0.86384374 0.57917727 0.15445674]
[0.39762066 0.77904568 0.15864263]
[0.06660819 0.61964765 0.91264845]
[0.97658547 0.90556136 0.21843118]
[0.79937327 0.71649803 0.9957656 ]
[0.08846927 0.7171275  0.45818935]
[0.46555665 0.71044794 0.14196669]
[0.51012502 0.74332877 0.27645414]
[0.69690626 0.03932506 0.14255672]
[0.06928748 0.02426447 0.16763007]
[0.94491943 0.5376592  0.50838154]
[0.71222021 0.41610069 0.60877955]
[0.21616715 0.95869222 0.03383777]
[0.62620936 0.01357939 0.20945863]
[0.95751264 0.04614237 0.89459057]
[0.5023595  0.24130905 0.82388572]
[0.94187634 0.71353265 0.68162546]
[0.66522979 0.79019047 0.45934115]
[0.45459543 0.017468   0.036454  ]
[0.02559751 0.22366368 0.21182676]
[0.88345482 0.85373363 0.82670879]
[0.54405046 0.68067473 0.22806143]
[0.70793935 0.4355185  0.92042978]
[0.85898852 0.40325159 0.83684353]
[0.91878608 0.66846074 0.43215155]
[0.79873174 0.98037097 0.59032821]
[0.94149162 0.50385165 0.88281814]
[0.6183608  0.94972924 0.39973662]
[0.73585869 0.66237898 0.00646761]
[0.29651399 0.65096818 0.37108459]
[0.84611492 0.04090851 0.02009265]
[0.78462423 0.60407088 0.94780518]
[0.98240145 0.47261907 0.96085113]
