[0. 0.]
[0. 1.]
[0.48244883 0.285554  ]
[0.00432813 0.53272587]
[0.48217274 0.39027973]
[0.80002194 0.18040871]
[0.2792739  0.80628867]
[0.7078527  0.46946968]
[0.66207517 0.1855441 ]
[0.20142998 0.85957389]
[0.99713954 0.18880728]
[0.23592703 0.74239869]
[0.87286557 0.99054645]
[0.07645713 0.2803406 ]
[0.67627678 0.04215862]
[0.8112909 0.4597285]
[0.10141072 0.8994025 ]
[0.45110651 0.94138432]
[0.33896218 0.06489882]
[0.09357415 0.2916331 ]
[0.37146421 0.72744568]
[0.82144029 0.48747633]
[0.89777213 0.54275972]
[0.74165661 0.82895447]
[0.74549285 0.41746726]
[0.05426969 0.83343193]
[0.608071   0.28395639]
[0.03745567 0.75974921]
[0.38236339 0.3117743 ]
[0.54398617 0.07861447]
[0.16795405 0.90644769]
[0.12750327 0.93131405]
[0.75450711 0.23208905]
[0.24826454 0.97986191]
[0.80681141 0.31147477]
[0.01500504 0.98544846]
[0.40264364 0.69192854]
[0.8813863  0.47198124]
[0.6805987  0.33462696]
[0.51802456 0.35694551]
[0.4927895  0.60581847]
[0.5059352  0.73413822]
[0.01154674 0.94553151]
[0.65546606 0.25500025]
[0.75035439 0.20827469]
[0.78730301 0.57947006]
[0.34152837 0.73002099]
[0.89237322 0.05050798]
[0.35137656 0.80549224]
[0.69082027 0.01630896]
[0.8867666  0.43901086]
[0.62643923 0.92503951]
[0.74725151 0.42412628]
[0.82098013 0.52593092]
[0.42995261 0.44267472]
[0.94559151 0.9211073 ]
[0.95452229 0.34085379]
[0.91728334 0.83793048]
[0.41230637 0.53857084]
[0.10131975 0.21580068]
[0.73880947 0.34803788]
[0.94118547 0.20911787]
[0.90146292 0.47849596]
[0.32621541 0.37972273]
[0.33800932 0.95231209]
[0.41204578 0.85467445]
[0.62809563 0.3682066 ]
[0.22985919 0.58833631]
[0.52686543 0.47442093]
[0.11512878 0.84654222]
[0.84973198 0.29241759]
[0.22533213 0.85949662]
[0.44564261 0.69353396]
[0.03470148 0.87445328]
[0.12500379 0.95297473]
[0.83891925 0.21313188]
[0.8424934  0.43565494]
[0.6460677  0.47176649]
[0.67219362 0.55729745]
[0.96210244 0.57998799]
[0.67821423 0.51233476]
[0.13181155 0.80728695]
[0.03619692 0.53601475]
[0.07109208 0.94121065]
[0.28452899 0.08604074]
[0.48674483 0.42899766]
[0.29094243 0.24055786]
[0.97679796 0.01610053]
[0.92229973 0.49774048]
[0.39374399 0.34712619]
[0.92031196 0.39249891]
[0.96021072 0.80247783]
[0.29182115 0.92791406]
[0.79091126 0.68230952]
[0.62229362 0.81145848]
[0.51674806 0.1711511 ]
[0.82435376 0.67976718]
[0.80841223 0.53552013]
[0.70486551 0.32580607]
[0.37781212 0.30880703]
[0.7138078  0.52562093]
[0.73222248 0.94925749]
[0.42005902 0.8826935 ]
[0.59308364 0.55376812]
[0.21438942 0.93385709]
[0.68673146 0.62115928]
[0.77998677 0.25322083]
[0.02755631 0.67700919]
[0.20465006 0.67317929]
[0.24881897 0.47834598]
[0.87474946 0.9807897 ]
[0.19102551 0.12075466]
[0.84527542 0.35827273]
[0.26285354 0.38350845]
[0.78061643 0.06336964]
[0.72517458 0.17738461]
[0.54504546 0.61145068]
[0.98795135 0.66978158]
[0.34983116 0.34718413]
[0.69825664 0.38067872]
[0.16429114 0.22624223]
[0.00338668 0.12982458]
[0.33890551 0.43782387]
[0.38928992 0.74889845]
[0.48815729 0.62764016]
[0.19940242 0.14734306]
[0.61478272 0.62571442]
[0.7744963  0.50427144]
[0.34157164 0.70652304]
[0.75170645 0.63757136]
[0.18738992 0.56278235]
[0.69171663 0.86317929]
[0.66886896 0.49163605]
[0.60169519 0.40534865]
[0.42415373 0.12995538]
[0.78062933 0.97587866]
[0.0489414  0.14527977]
[0.30875369 0.41094283]
[0.54946894 0.40492274]
[0.04633537 0.68902316]
[0.22793952 0.71720093]
[0.22941764 0.72081722]
[0.47566573 0.65961677]
[0.01837414 0.17577799]
[0.50799697 0.13631595]
[0.36282165 0.90215127]
[0.7619049  0.49268192]
[0.35494732 0.52480711]
[0.12286002 0.87287071]
[0.75085065 0.60133249]
[0.88994974 0.238896  ]
[0.87188696 0.2948489 ]
[0.74438387 0.52604123]
[0.39494697 0.72578611]
[0.18785115 0.93153882]
[0.85548582 0.00103304]
